# name: SDSS z
# kind: filter
# channel: ir
# manufacturer: Standard Sloan SDSS photometric series
# source: https://gitlab.com/free-astro/siril-spcc-database/-/blob/main/mono_filters/SDSS.json
# origin: High resolution tabulated data from https://chroma.com
# license: GPL-3.0-or-later
wavelength_nm,value
793.5,9.5e-07
794,9.5e-07
794.5,9.5e-07
795,9.5e-07
795.5,9.5e-07
796,9.5e-07
796.5,9.5e-07
797,9.5e-07
797.5,9.5e-07
798,9.5e-07
798.5,9.94e-07
799,9.5e-07
799.5,9.5e-07
800,1.33e-06
800.5,1.76e-06
801,1.92e-06
801.5,1.52e-06
802,1.01e-06
802.5,1.1e-06
803,9.5e-07
803.5,1.29e-06
804,2.03e-06
804.5,2.27e-06
805,1.84e-06
805.5,1.91e-06
806,1.74e-06
806.5,1.22e-06
807,2.57e-06
807.5,2.33e-06
808,1.34e-06
808.5,1.75e-06
809,2.61e-06
809.5,3.07e-06
810,2.76e-06
810.5,2.58e-06
811,4.14e-06
811.5,3.96e-06
812,4.86e-06
812.5,5.53e-06
813,4.84e-06
813.5,6.63e-06
814,9.54e-06
814.5,1.38e-05
815,1.56e-05
815.5,2.04e-05
816,3.36e-05
816.5,3.83e-05
817,5.68e-05
817.5,7.77e-05
818,0.000108627
818.5,0.000163909
819,0.000222155
819.5,0.000350279
820,0.000555555
820.5,0.000850876
821,0.00133408
821.5,0.0022559
822,0.00380551
822.5,0.0066265
823,0.0121298
823.5,0.0227124
824,0.0463054
824.5,0.0938193
825,0.191949
825.5,0.368927
826,0.604541
826.5,0.811912
827,0.917173
827.5,0.951234
828,0.945846
828.5,0.955983
829,0.968949
829.5,0.971492
830,0.978593
830.5,0.976434
831,0.974275
831.5,0.964763
832,0.955263
832.5,0.949236
833,0.943209
833.5,0.944938
834,0.946667
834.5,0.954031
835,0.961391
835.5,0.969161
836,0.976928
836.5,0.978239
837,0.97955
837.5,0.974419
838,0.969285
838.5,0.96075
839,0.952211
839.5,0.942806
840,0.933401
840.5,0.927196
841,0.920997
841.5,0.920101
842,0.919205
842.5,0.92206
843,0.924915
843.5,0.931386
844,0.937859
844.5,0.945437
845,0.953011
845.5,0.960574
846,0.968133
846.5,0.974861
847,0.981592
847.5,0.986074
848,0.990555
848.5,0.99194
849,0.993325
849.5,0.993816
850,0.994307
850.5,0.992718
851,0.991128
851.5,0.987866
852,0.984605
852.5,0.982035
853,0.979463
853.5,0.975415
854,0.971367
854.5,0.969101
855,0.966834
855.5,0.963705
856,0.960582
856.5,0.95888
857,0.957178
857.5,0.957522
858,0.957867
858.5,0.958734
859,0.959601
859.5,0.961745
860,0.963889
860.5,0.966255
861,0.968621
861.5,0.971373
862,0.974124
862.5,0.977349
863,0.980577
863.5,0.982911
864,0.985243
864.5,0.988454
865,0.991663
865.5,0.993123
866,0.994583
866.5,0.995448
867,0.996312
867.5,0.99711
868,0.997908
868.5,0.997283
869,0.996657
869.5,0.996244
870,0.995831
870.5,0.993637
871,0.991445
871.5,0.989456
872,0.987466
872.5,0.984824
873,0.982186
873.5,0.979848
874,0.977508
874.5,0.97477
875,0.972034
875.5,0.969674
876,0.967314
876.5,0.965812
877,0.96431
877.5,0.962939
878,0.961568
878.5,0.961583
879,0.961598
879.5,0.961585
880,0.961572
880.5,0.962965
881,0.964359
881.5,0.966216
882,0.968076
882.5,0.970664
883,0.973252
883.5,0.975765
884,0.978278
884.5,0.980365
885,0.98245
885.5,0.985588
886,0.98873
886.5,0.990662
887,0.992592
887.5,0.993939
888,0.995286
888.5,0.995922
889,0.996558
889.5,0.996996
890,0.997434
890.5,0.997412
891,0.997391
891.5,0.996596
892,0.995801
892.5,0.993895
893,0.99199
893.5,0.99037
894,0.98875
894.5,0.987396
895,0.986042
895.5,0.983575
896,0.981108
896.5,0.979837
897,0.978567
897.5,0.97634
898,0.974116
898.5,0.973457
899,0.972798
899.5,0.971471
900,0.970146
