# name: SDSS g
# kind: filter
# channel: blue green
# manufacturer: Standard Sloan SDSS photometric series
# source: https://gitlab.com/free-astro/siril-spcc-database/-/blob/main/mono_filters/SDSS.json
# origin: High resolution tabulated data from https://chroma.com
# license: GPL-3.0-or-later
wavelength_nm,value
469.5,0.989061
470,0.989143
470.5,0.988868
471,0.988416
471.5,0.988008
472,0.987032
472.5,0.986551
473,0.986455
473.5,0.986061
474,0.985644
474.5,0.986323
475,0.986434
475.5,0.987046
476,0.98757
476.5,0.987742
477,0.988891
477.5,0.989375
478,0.989719
478.5,0.990028
479,0.990111
479.5,0.990474
480,0.990239
480.5,0.990058
481,0.989646
481.5,0.989781
482,0.990129
482.5,0.990011
483,0.990058
483.5,0.989964
484,0.990117
484.5,0.990204
485,0.989786
485.5,0.989801
486,0.989564
486.5,0.989976
487,0.989254
487.5,0.989277
488,0.989117
488.5,0.989091
489,0.98928
489.5,0.989615
490,0.990354
490.5,0.990476
491,0.990209
491.5,0.990186
492,0.989971
492.5,0.989697
493,0.988735
493.5,0.988644
494,0.987971
494.5,0.988295
495,0.988614
495.5,0.988502
496,0.988513
496.5,0.988925
497,0.988446
497.5,0.988973
498,0.988732
498.5,0.98893
499,0.989554
499.5,0.989961
500,0.989934
500.5,0.988756
501,0.987601
501.5,0.985216
502,0.982926
502.5,0.980986
503,0.978856
503.5,0.977517
504,0.978034
504.5,0.978577
505,0.980259
505.5,0.982175
506,0.984371
506.5,0.986233
507,0.987991
507.5,0.98927
508,0.990004
508.5,0.989982
509,0.989761
509.5,0.988917
510,0.988076
510.5,0.987208
511,0.986393
511.5,0.985509
512,0.984884
512.5,0.985433
513,0.985421
513.5,0.986277
514,0.986926
514.5,0.987343
515,0.987761
515.5,0.988304
516,0.988415
516.5,0.988654
517,0.988774
517.5,0.989064
518,0.989484
518.5,0.989559
519,0.989207
519.5,0.988172
520,0.986666
520.5,0.984197
521,0.98198
521.5,0.979934
522,0.978335
522.5,0.977374
523,0.977292
523.5,0.978027
524,0.979728
524.5,0.981642
525,0.983335
525.5,0.984596
526,0.985971
526.5,0.986293
527,0.987043
527.5,0.987493
528,0.987824
528.5,0.987485
529,0.987522
529.5,0.987003
530,0.986601
530.5,0.985535
531,0.984299
531.5,0.98423
532,0.983839
532.5,0.984171
533,0.98501
533.5,0.985463
534,0.985547
534.5,0.985714
535,0.985528
535.5,0.98565
536,0.986036
536.5,0.986559
537,0.987217
537.5,0.98706
538,0.986407
538.5,0.985035
539,0.981574
539.5,0.977816
540,0.974527
540.5,0.972333
541,0.970932
541.5,0.971941
542,0.974237
542.5,0.977079
543,0.979547
543.5,0.981057
544,0.981984
544.5,0.982216
545,0.98184
545.5,0.97899
546,0.973071
546.5,0.964907
547,0.958648
547.5,0.960589
548,0.961287
548.5,0.912999
549,0.741691
549.5,0.48406
550,0.250594
550.5,0.112103
551,0.0500002
551.5,0.0232044
552,0.0117208
552.5,0.00635436
553,0.00358881
553.5,0.00215757
554,0.00134433
554.5,0.000888498
555,0.000612584
555.5,0.000427722
556,0.000310475
556.5,0.000236926
557,0.000180493
557.5,0.000146018
558,0.000120063
558.5,9.9e-05
559,8.75e-05
559.5,7.88e-05
560,7.15e-05
560.5,6.66e-05
561,6.39e-05
561.5,6.37e-05
562,6.57e-05
562.5,6.69e-05
563,7.17e-05
563.5,7.62e-05
564,8.18e-05
564.5,8.68e-05
565,8.69e-05
565.5,8.94e-05
566,8.49e-05
566.5,7.91e-05
567,7.36e-05
567.5,6.68e-05
568,6.1e-05
568.5,5.8e-05
569,5.81e-05
569.5,5.66e-05
570,5.74e-05
570.5,6.01e-05
571,6.07e-05
571.5,5.93e-05
572,5.3e-05
572.5,4.26e-05
573,3.2e-05
573.5,2.26e-05
574,1.65e-05
574.5,1.19e-05
575,8.9e-06
575.5,6.58e-06
576,4.84e-06
576.5,4.09e-06
577,3.67e-06
577.5,2.94e-06
578,2.61e-06
578.5,2.51e-06
579,2.13e-06
579.5,2.17e-06
580,2.23e-06
580.5,2.04e-06
581,2.49e-06
581.5,2.46e-06
582,2.19e-06
582.5,3.36e-06
583,4.28e-06
583.5,5.23e-06
584,7.12e-06
584.5,1.1e-05
585,1.7e-05
585.5,2.72e-05
586,4.15e-05
586.5,5.61e-05
587,5.63e-05
587.5,4.65e-05
588,3.59e-05
588.5,2.59e-05
589,2.18e-05
589.5,1.94e-05
590,1.87e-05
590.5,1.98e-05
591,2.24e-05
591.5,2.72e-05
592,3.37e-05
592.5,3.59e-05
593,3.4e-05
593.5,2.52e-05
594,1.67e-05
594.5,1e-05
595,6.88e-06
595.5,4.67e-06
596,3.16e-06
596.5,2.35e-06
597,1.88e-06
597.5,1.45e-06
598,1.16e-06
598.5,1.17e-06
599,1.26e-06
599.5,9.5e-07
600,1.07e-06
600.5,9.5e-07
601,9.69e-07
601.5,1.24e-06
602,1.48e-06
602.5,1.43e-06
603,1.59e-06
603.5,1.97e-06
604,2.14e-06
604.5,2.76e-06
605,3.47e-06
605.5,4.73e-06
606,6.4e-06
606.5,9.85e-06
607,1.47e-05
607.5,2.23e-05
608,3.31e-05
608.5,4.35e-05
609,5.1e-05
609.5,5.04e-05
610,4.73e-05
610.5,4.29e-05
611,3.94e-05
611.5,4.05e-05
612,4.38e-05
612.5,4.89e-05
613,5.62e-05
613.5,6.72e-05
614,7.75e-05
614.5,8.03e-05
615,7.34e-05
615.5,5.99e-05
616,4.64e-05
616.5,3.37e-05
617,2.54e-05
617.5,2.03e-05
618,1.65e-05
618.5,1.51e-05
619,1.34e-05
619.5,1.2e-05
620,1.14e-05
620.5,1.14e-05
621,1.2e-05
621.5,1.27e-05
622,1.44e-05
622.5,1.56e-05
623,1.89e-05
623.5,2.24e-05
624,2.76e-05
624.5,3.58e-05
625,4.26e-05
625.5,5.47e-05
626,6.28e-05
626.5,7.03e-05
627,6.88e-05
627.5,6.66e-05
628,6.06e-05
628.5,5.43e-05
629,4.9e-05
629.5,4.36e-05
630,4.01e-05
630.5,3.87e-05
631,3.63e-05
631.5,3.67e-05
632,3.71e-05
632.5,3.8e-05
633,3.97e-05
633.5,4.1e-05
634,4.31e-05
634.5,4.55e-05
635,4.63e-05
635.5,4.9e-05
636,5.02e-05
636.5,5.25e-05
637,5.31e-05
637.5,5.71e-05
638,5.67e-05
638.5,5.97e-05
639,6.1e-05
639.5,6.37e-05
640,6.51e-05
640.5,6.49e-05
641,6.69e-05
641.5,6.53e-05
642,6.32e-05
642.5,5.86e-05
643,5.56e-05
643.5,5.23e-05
