# name: SDSS u
# kind: filter
# channel: uv
# manufacturer: Standard Sloan SDSS photometric series
# source: https://gitlab.com/free-astro/siril-spcc-database/-/blob/main/mono_filters/SDSS.json
# origin: High resolution tabulated data from https://chroma.com
# license: GPL-3.0-or-later
wavelength_nm,value
468,9.5e-07
468.5,9.5e-07
469,9.5e-07
469.5,9.5e-07
470,1.45e-06
470.5,1.24e-06
471,9.5e-07
471.5,9.5e-07
472,9.5e-07
472.5,9.5e-07
473,1.39e-06
473.5,1.25e-06
474,9.5e-07
474.5,9.5e-07
475,9.5e-07
475.5,9.5e-07
476,9.5e-07
476.5,9.5e-07
477,9.5e-07
477.5,9.5e-07
478,9.5e-07
478.5,9.5e-07
479,9.5e-07
479.5,2.96e-06
480,8.24e-06
480.5,1.19e-05
481,1.21e-05
481.5,1.62e-05
482,2.46e-05
482.5,2.39e-05
483,1.36e-05
483.5,4.2e-06
484,9.5e-07
484.5,9.5e-07
485,9.5e-07
485.5,9.5e-07
486,9.5e-07
486.5,9.5e-07
487,9.5e-07
487.5,9.5e-07
488,9.5e-07
488.5,9.5e-07
489,9.5e-07
489.5,9.5e-07
490,1.15e-06
490.5,2.7e-06
491,3.31e-06
491.5,1.93e-06
492,9.5e-07
492.5,1.09e-06
493,4.22e-06
493.5,9.56e-06
494,1.25e-05
494.5,1.06e-05
495,6.83e-06
495.5,4.87e-06
496,3.97e-06
496.5,3.48e-06
497,3.37e-06
497.5,3.49e-06
498,4.73e-06
498.5,5.62e-06
499,5.16e-06
499.5,2.84e-06
500,9.5e-07
500.5,9.5e-07
501,9.5e-07
501.5,9.5e-07
502,9.66e-07
502.5,4.56e-06
503,7.66e-06
503.5,7.21e-06
504,3.87e-06
504.5,2.49e-06
505,3.45e-06
505.5,2.62e-06
506,1.17e-06
506.5,9.5e-07
507,9.5e-07
507.5,2.86e-06
508,7.07e-06
508.5,8.95e-06
509,5.59e-06
509.5,1.83e-06
510,9.5e-07
510.5,9.5e-07
511,9.5e-07
511.5,9.5e-07
512,9.5e-07
512.5,9.5e-07
513,9.5e-07
513.5,9.5e-07
514,9.5e-07
514.5,9.5e-07
515,9.5e-07
515.5,9.5e-07
516,9.5e-07
516.5,9.5e-07
517,9.5e-07
517.5,9.5e-07
518,9.5e-07
518.5,9.5e-07
519,9.5e-07
519.5,9.5e-07
520,9.5e-07
520.5,9.5e-07
521,9.5e-07
521.5,9.5e-07
522,1.09e-06
522.5,9.5e-07
523,9.5e-07
523.5,9.5e-07
524,9.5e-07
524.5,9.5e-07
525,9.5e-07
525.5,9.5e-07
526,9.5e-07
526.5,9.5e-07
527,1.17e-06
527.5,1.05e-06
528,9.5e-07
528.5,1.74e-06
529,3.55e-06
529.5,3.26e-06
530,1.34e-06
530.5,9.5e-07
531,9.5e-07
531.5,9.5e-07
532,9.5e-07
532.5,9.5e-07
533,9.5e-07
533.5,9.5e-07
534,9.5e-07
534.5,9.5e-07
535,9.5e-07
535.5,9.5e-07
536,9.5e-07
536.5,9.5e-07
537,9.5e-07
537.5,9.5e-07
538,9.5e-07
538.5,9.5e-07
539,9.5e-07
539.5,9.5e-07
540,9.5e-07
540.5,9.5e-07
541,9.5e-07
541.5,9.5e-07
542,9.5e-07
542.5,9.5e-07
543,9.5e-07
543.5,9.5e-07
544,9.5e-07
544.5,9.5e-07
545,1.5e-06
545.5,4.17e-06
546,5.15e-06
546.5,3.13e-06
547,9.5e-07
547.5,9.5e-07
548,9.5e-07
548.5,9.5e-07
549,9.5e-07
549.5,9.5e-07
550,9.5e-07
550.5,9.5e-07
551,9.5e-07
551.5,2.28e-06
552,6.49e-06
552.5,9.98e-06
553,7.55e-06
553.5,3.32e-06
554,9.5e-07
554.5,9.5e-07
555,9.5e-07
555.5,1.08e-06
556,5.74e-06
556.5,1.31e-05
557,1.72e-05
557.5,1.24e-05
558,7.08e-06
558.5,4.93e-06
559,3.13e-06
559.5,1.2e-06
560,9.5e-07
560.5,9.5e-07
561,9.5e-07
561.5,9.5e-07
562,9.5e-07
562.5,2.16e-06
563,3.31e-06
563.5,2.51e-06
564,9.5e-07
564.5,9.5e-07
565,9.5e-07
565.5,9.5e-07
566,9.5e-07
566.5,9.5e-07
567,1.04e-06
567.5,1.16e-06
568,9.5e-07
568.5,9.5e-07
569,9.5e-07
569.5,9.5e-07
570,9.5e-07
570.5,9.5e-07
571,1.54e-06
571.5,7.17e-06
572,1.76e-05
572.5,2.35e-05
573,1.69e-05
573.5,6.23e-06
574,9.5e-07
574.5,9.5e-07
575,9.5e-07
575.5,9.5e-07
576,9.5e-07
576.5,9.5e-07
577,9.5e-07
577.5,9.5e-07
578,9.5e-07
578.5,9.5e-07
579,9.5e-07
579.5,9.5e-07
580,9.5e-07
580.5,9.5e-07
581,9.5e-07
581.5,9.5e-07
582,9.5e-07
582.5,9.5e-07
583,9.5e-07
583.5,9.5e-07
584,9.5e-07
584.5,9.5e-07
585,9.5e-07
585.5,9.5e-07
586,9.5e-07
586.5,2.49e-06
587,1.09e-05
587.5,1.98e-05
588,2.06e-05
588.5,1.56e-05
589,1.06e-05
589.5,5.9e-06
590,1.8e-06
590.5,9.5e-07
591,9.5e-07
591.5,9.5e-07
592,9.5e-07
592.5,9.5e-07
593,9.5e-07
593.5,9.5e-07
594,9.5e-07
594.5,9.5e-07
595,9.5e-07
595.5,9.5e-07
596,9.5e-07
596.5,9.5e-07
597,1.62e-06
597.5,3.29e-06
598,3.21e-06
598.5,1.7e-06
599,9.5e-07
599.5,9.5e-07
600,9.5e-07
600.5,9.5e-07
601,9.5e-07
601.5,9.5e-07
602,9.5e-07
602.5,9.5e-07
603,1.63e-06
603.5,5.3e-06
604,1.06e-05
604.5,1.42e-05
605,1.14e-05
605.5,5.96e-06
606,2.08e-06
606.5,9.5e-07
607,9.5e-07
607.5,9.5e-07
608,9.5e-07
608.5,9.5e-07
609,9.5e-07
609.5,9.5e-07
610,9.5e-07
610.5,9.5e-07
611,9.5e-07
611.5,2.42e-06
612,5.38e-06
612.5,6.76e-06
613,3.95e-06
613.5,1.34e-06
614,9.5e-07
614.5,9.5e-07
615,9.5e-07
615.5,9.5e-07
616,9.5e-07
616.5,9.5e-07
617,9.5e-07
617.5,9.5e-07
618,9.5e-07
618.5,9.5e-07
619,9.5e-07
619.5,9.5e-07
620,9.5e-07
620.5,1.07e-06
621,2.66e-06
621.5,6.5e-06
622,1.05e-05
622.5,1.19e-05
623,9.45e-06
623.5,5.76e-06
624,3.34e-06
624.5,2.63e-06
625,2.37e-06
625.5,2.38e-06
626,2.63e-06
626.5,2.73e-06
627,2.56e-06
627.5,2.62e-06
628,2.3e-06
628.5,1.7e-06
629,1.41e-06
629.5,1.06e-06
630,9.58e-07
630.5,9.5e-07
631,9.5e-07
631.5,1.14e-06
632,2.3e-06
632.5,6.29e-06
633,9.77e-06
633.5,9.72e-06
634,5.49e-06
634.5,1.76e-06
635,9.5e-07
635.5,9.5e-07
636,9.5e-07
636.5,9.5e-07
637,9.5e-07
637.5,9.5e-07
638,9.5e-07
638.5,9.5e-07
639,1.91e-06
639.5,6e-06
640,1.2e-05
640.5,1.49e-05
641,1.1e-05
641.5,6.48e-06
642,5.11e-06
642.5,7.95e-06
643,1.4e-05
643.5,1.81e-05
644,1.47e-05
644.5,7.47e-06
645,3.04e-06
645.5,1.85e-06
646,1.64e-06
646.5,2.5e-06
647,3.65e-06
647.5,4.45e-06
648,4.24e-06
648.5,2.34e-06
649,9.71e-07
649.5,9.5e-07
650,9.5e-07
650.5,9.5e-07
651,9.5e-07
651.5,9.5e-07
652,9.5e-07
652.5,9.5e-07
653,3.75e-06
653.5,1.01e-05
654,1.43e-05
654.5,1.09e-05
655,4.39e-06
655.5,1.29e-06
656,9.5e-07
656.5,1e-06
657,1.27e-06
657.5,1.4e-06
658,1.09e-06
658.5,9.5e-07
659,9.5e-07
659.5,9.5e-07
660,9.5e-07
660.5,9.5e-07
661,9.5e-07
661.5,9.5e-07
662,9.5e-07
662.5,9.5e-07
663,9.5e-07
663.5,9.5e-07
664,9.5e-07
664.5,9.5e-07
665,9.5e-07
665.5,9.5e-07
666,9.5e-07
666.5,9.5e-07
667,9.5e-07
667.5,9.5e-07
668,9.5e-07
668.5,9.5e-07
669,9.5e-07
669.5,9.5e-07
670,9.5e-07
670.5,1.14e-06
671,1.39e-06
671.5,1.68e-06
672,1.89e-06
672.5,1.74e-06
673,1.72e-06
673.5,1.73e-06
674,1.73e-06
674.5,1.66e-06
675,1.5e-06
675.5,1.52e-06
676,1.36e-06
676.5,1.1e-06
677,1.17e-06
677.5,1.28e-06
678,1.35e-06
678.5,1.42e-06
679,1.75e-06
679.5,1.93e-06
680,2.12e-06
