# name: SDSS r
# kind: filter
# channel: green red
# manufacturer: Standard Sloan SDSS photometric series
# source: https://gitlab.com/free-astro/siril-spcc-database/-/blob/main/mono_filters/SDSS.json
# origin: High resolution tabulated data from https://chroma.com
# license: GPL-3.0-or-later
wavelength_nm,value
667,0.948323
668,0.950557
669,0.96173
670,0.969576
671,0.973614
672,0.976295
673,0.970123
674,0.966514
675,0.964784
676,0.972975
677,0.974795
678,0.969934
679,0.957252
680,0.951668
681,0.953648
682,0.960514
683,0.970535
684,0.964719
685,0.95134
686,0.9404
687,0.942311
688,0.938363
689,0.919267
690,0.879158
691,0.847836
692,0.85144
693,0.870943
694,0.863544
695,0.88231
696,0.496001
697,0.234359
698,0.0301553
699,0.0083097
700,0.00228263
701,0.000758915
702,0.00029107
703,0.000123161
704,5.86e-05
705,2.98e-05
706,1.69e-05
707,1.07e-05
708,5.61e-06
709,2.9e-06
710,3.47e-06
711,1.91e-06
712,2.18e-06
713,2.51e-06
714,1.81e-06
715,1.72e-06
716,9.5e-07
717,1.53e-06
718,1.92e-06
719,1.7e-06
720,2.06e-06
721,1.76e-06
722,1.6e-06
723,9.5e-07
724,1.91e-06
725,2.15e-06
726,2.78e-06
727,3.73e-06
728,8.59e-06
729,1.47e-05
730,8.23e-06
731,4.17e-06
732,4.7e-06
733,1.43e-06
734,3.2e-06
735,2.37e-06
736,2.11e-06
737,2.65e-06
738,4.5e-06
739,2.13e-06
740,5.02e-06
741,5.02e-06
742,3.79e-06
743,4.32e-06
744,4.16e-06
745,5.11e-06
746,2.89e-06
747,3.52e-06
748,4.48e-06
749,4.93e-06
750,6.92e-06
751,5.63e-06
752,7.19e-06
753,8.72e-06
754,7.78e-06
755,1.31e-05
756,9.53e-06
757,1e-05
758,7.09e-06
759,8.95e-06
760,7.05e-06
761,6.82e-06
762,7.91e-06
763,6.73e-06
764,1.01e-05
765,1.27e-05
766,1.52e-05
767,1.38e-05
768,7.82e-06
769,7.96e-06
770,7.97e-06
771,7.92e-06
772,6.95e-06
773,6.42e-06
774,5.61e-06
775,2.58e-06
776,7.03e-06
777,4.56e-06
778,6.52e-06
779,6.64e-06
780,9.39e-06
781,5.13e-06
782,9.7e-06
783,1.11e-05
784,1.48e-05
785,1.4e-05
786,8.44e-06
787,1.3e-05
788,1.53e-05
789,1.52e-05
790,1.28e-05
791,1.76e-05
792,1.55e-05
793,1.31e-05
794,1.06e-05
795,2.11e-05
796,1.67e-05
797,1.85e-05
798,1.53e-05
799,2.02e-05
800,1.02e-05
801,9.99e-06
802,1.04e-05
803,9.79e-06
804,8.99e-06
805,8.68e-06
806,7.98e-06
807,7.67e-06
808,7.52e-06
809,6.82e-06
810,6.55e-06
811,6.03e-06
812,5.43e-06
813,5.13e-06
814,4.79e-06
815,4.28e-06
816,4.28e-06
817,3.86e-06
818,3.68e-06
819,4.12e-06
820,4.64e-06
821,4.8e-06
822,4.93e-06
823,5.7e-06
824,6.15e-06
825,6.11e-06
826,6.75e-06
827,6.9e-06
828,7e-06
829,7.13e-06
830,7.02e-06
831,7.08e-06
832,7.16e-06
833,7.12e-06
834,7.27e-06
835,7.06e-06
836,6.98e-06
837,7.05e-06
838,7.44e-06
839,7.5e-06
840,7.35e-06
841,7.15e-06
842,6.84e-06
843,6.25e-06
844,5.88e-06
845,5.55e-06
846,5.17e-06
847,4.63e-06
848,4.01e-06
849,3.74e-06
850,3.31e-06
851,2.92e-06
852,2.92e-06
853,2.71e-06
854,2.2e-06
855,2.16e-06
856,1.74e-06
857,1.41e-06
858,1.33e-06
859,1.12e-06
860,1.02e-06
861,9.94e-07
862,9.5e-07
863,9.5e-07
864,9.5e-07
865,9.5e-07
866,9.5e-07
867,9.64e-07
868,1.16e-06
869,1.04e-06
870,1.23e-06
871,1.69e-06
872,1.84e-06
873,2.25e-06
874,2.15e-06
875,2.38e-06
876,2.57e-06
877,2.87e-06
878,2.98e-06
879,3.12e-06
880,3.29e-06
881,3.3e-06
882,4.02e-06
883,4.63e-06
884,5.9e-06
885,6.93e-06
886,8.23e-06
887,9.16e-06
888,1.01e-05
889,1.1e-05
890,1.11e-05
891,1.06e-05
892,9.94e-06
893,8.67e-06
894,7.4e-06
895,6.36e-06
896,5.67e-06
897,4.9e-06
898,4.84e-06
899,4.94e-06
900,5.49e-06
901,6.06e-06
902,6.71e-06
903,6.8e-06
904,7.5e-06
905,7.15e-06
906,6.96e-06
907,6.18e-06
908,5.42e-06
909,4.75e-06
910,4.16e-06
911,3.58e-06
912,3.15e-06
913,3.29e-06
914,3.33e-06
915,3.44e-06
916,3.81e-06
917,4.62e-06
918,5.85e-06
919,6.77e-06
920,8.08e-06
921,9.59e-06
922,1.05e-05
923,1.06e-05
924,1.02e-05
925,9.42e-06
926,8.21e-06
927,7.44e-06
928,6.47e-06
929,5.62e-06
930,5.46e-06
931,5.39e-06
932,5.67e-06
933,6.13e-06
934,7.22e-06
935,8.14e-06
936,9.47e-06
937,1.03e-05
938,1.1e-05
939,1.07e-05
940,9.52e-06
941,8.21e-06
942,6.93e-06
943,5.72e-06
944,4.48e-06
945,3.73e-06
946,3.13e-06
947,3.02e-06
948,2.74e-06
949,2.77e-06
950,2.59e-06
951,2.66e-06
952,2.67e-06
953,2.95e-06
954,3.41e-06
955,4.06e-06
956,4.7e-06
957,5.51e-06
958,6.71e-06
959,8.6e-06
960,1.06e-05
961,1.24e-05
962,1.43e-05
963,1.59e-05
964,1.69e-05
965,1.76e-05
966,1.75e-05
967,1.7e-05
968,1.68e-05
969,1.68e-05
970,1.67e-05
971,1.71e-05
972,1.74e-05
973,1.82e-05
974,1.89e-05
975,1.97e-05
976,2.04e-05
977,2.04e-05
978,2.02e-05
979,1.99e-05
980,1.95e-05
981,1.89e-05
982,1.77e-05
983,1.72e-05
984,1.58e-05
985,1.48e-05
986,1.35e-05
987,1.22e-05
988,1.1e-05
989,9.66e-06
990,8.45e-06
991,7.35e-06
992,6.33e-06
993,5.92e-06
994,5.05e-06
995,4.6e-06
996,3.95e-06
997,3.57e-06
998,3.36e-06
999,3.24e-06
1000,3.04e-06
1001,3.08e-06
1002,3.07e-06
1003,2.99e-06
1004,3.35e-06
1005,3.36e-06
1006,3.63e-06
1007,3.9e-06
1008,4.32e-06
1009,4.96e-06
1010,5.85e-06
1011,6.48e-06
1012,7.37e-06
1013,8.49e-06
1014,9.34e-06
1015,9.91e-06
1016,1.06e-05
1017,1.04e-05
1018,1.02e-05
1019,9.41e-06
1020,8.58e-06
1021,7.61e-06
1022,6.8e-06
1023,6.16e-06
1024,5.45e-06
1025,5.04e-06
1026,4.66e-06
1027,4.12e-06
