# name: SDSS i
# kind: filter
# channel: red
# manufacturer: Standard Sloan SDSS photometric series
# source: https://gitlab.com/free-astro/siril-spcc-database/-/blob/main/mono_filters/SDSS.json
# origin: High resolution tabulated data from https://chroma.com
# license: GPL-3.0-or-later
wavelength_nm,value
641,5.32e-06
642,2.85e-06
643,2.26e-06
644,2.24e-06
645,2.57e-06
646,2.99e-06
647,3.01e-06
648,2.19e-06
649,1.74e-06
650,1.39e-06
651,1.08e-06
652,1.39e-06
653,2.42e-06
654,3.2e-06
655,5.78e-06
656,7.4e-06
657,7.14e-06
658,5.3e-06
659,4.35e-06
660,4.47e-06
661,4.04e-06
662,4.73e-06
663,5.3e-06
664,6.61e-06
665,6.38e-06
666,6.76e-06
667,5.94e-06
668,4.22e-06
669,3.4e-06
670,2.63e-06
671,2.52e-06
672,2.85e-06
673,3.28e-06
674,4.67e-06
675,6.79e-06
676,8.32e-06
677,5.85e-06
678,3.55e-06
679,2.34e-06
680,1.72e-06
681,1.23e-06
682,1.11e-06
683,1.13e-06
684,1.36e-06
685,1.35e-06
686,1.77e-06
687,2.56e-06
688,3.7e-06
689,6.12e-06
690,8.51e-06
691,1.66e-05
692,3.25e-05
693,7.08e-05
694,0.000164924
695,0.000442921
696,0.00134443
697,0.00494117
698,0.0227609
699,0.130173
700,0.5253
701,0.912177
702,0.976332
703,0.9831
704,0.97985
705,0.979211
706,0.984456
707,0.985216
708,0.984558
709,0.982721
710,0.987499
711,0.988496
712,0.983934
713,0.980904
714,0.981035
715,0.983684
716,0.98671
717,0.987998
718,0.986732
719,0.984677
720,0.984934
721,0.982873
722,0.987623
723,0.985658
724,0.986707
725,0.989964
726,0.9873
727,0.987343
728,0.984159
729,0.984182
730,0.978968
731,0.978441
732,0.977829
733,0.97866
734,0.981165
735,0.984695
736,0.986306
737,0.984089
738,0.984256
739,0.982131
740,0.984082
741,0.989613
742,0.987558
743,0.988587
744,0.98951
745,0.990742
746,0.985533
747,0.988828
748,0.9865
749,0.985772
750,0.987937
751,0.987888
752,0.990001
753,0.987196
754,0.988302
755,0.986686
756,0.987888
757,0.987196
758,0.98697
759,0.988037
760,0.986545
761,0.987249
762,0.990423
763,0.988423
764,0.990134
765,0.987959
766,0.98486
767,0.989118
768,0.984404
769,0.985118
770,0.987318
771,0.985253
772,0.988523
773,0.987537
774,0.991028
775,0.984319
776,0.985483
777,0.986183
778,0.986074
779,0.984928
780,0.981922
781,0.989348
782,0.99005
783,0.987632
784,0.988264
785,0.982725
786,0.985734
787,0.987997
788,0.98736
789,0.990151
790,0.98267
791,0.989621
792,0.987906
793,0.98666
794,0.983487
795,0.98236
796,0.987195
797,0.985696
798,0.982514
799,0.98894
800,0.983771
801,0.983122
802,0.98502
803,0.984073
804,0.984645
805,0.985977
806,0.988983
807,0.983596
808,0.98119
809,0.984536
810,0.981852
811,0.989904
812,0.982032
813,0.986329
814,0.98764
815,0.983699
816,0.979508
817,0.97398
818,0.977207
819,0.978497
820,0.981363
821,0.976646
822,0.982023
823,0.984727
824,0.983621
825,0.976267
826,0.979209
827,0.97851
828,0.979793
829,0.975914
830,0.979259
831,0.983121
832,0.984944
833,0.986018
834,0.983026
835,0.986907
836,0.977396
837,0.975224
838,0.985183
839,0.98027
840,0.984827
841,0.990357
842,0.976677
843,0.976841
844,0.984336
845,0.986369
846,0.976697
847,0.973297
848,0.984706
849,0.995665
850,0.987437
851,0.983275
852,0.975259
853,0.979041
854,0.937831
855,0.819869
856,0.357395
857,0.19434
858,0.0564877
859,0.0220095
860,0.00865569
861,0.00256418
862,0.00126523
863,0.000595238
864,0.0003108
865,0.000211381
866,7.3e-05
867,7.03e-05
868,1.14e-05
869,5e-05
870,3.49e-05
871,6.39e-05
872,9.5e-07
873,1.55e-05
874,9.5e-07
875,9.5e-07
876,9.5e-07
877,2.45e-05
878,8.96e-05
879,9.5e-07
880,9.5e-07
881,9.5e-07
882,1.52e-06
883,9.5e-07
884,9.5e-07
885,9.5e-07
886,9.5e-07
887,9.5e-07
888,9.5e-07
889,1.03e-06
890,9.5e-07
891,9.5e-07
892,1.39e-06
893,1.26e-06
894,1.54e-06
895,1.92e-06
896,2.06e-06
897,2.96e-06
898,2.33e-06
899,2.2e-06
900,2.19e-06
901,2.19e-06
902,1.45e-06
903,1.28e-06
904,1.26e-06
905,9.5e-07
906,9.5e-07
907,9.5e-07
908,9.6e-07
909,1.22e-06
910,1.43e-06
911,2e-06
912,2.92e-06
913,4.58e-06
914,5.96e-06
915,6.92e-06
916,6.72e-06
917,5.81e-06
918,4.09e-06
919,2.74e-06
920,2.08e-06
921,1.16e-06
922,1.27e-06
923,1.02e-06
924,1.26e-06
925,1.85e-06
926,1.47e-06
927,1.97e-06
928,2.12e-06
929,2.08e-06
930,1.81e-06
931,1.16e-06
932,9.85e-07
933,9.5e-07
934,9.5e-07
935,9.5e-07
936,1.23e-06
937,2.37e-06
938,2.22e-06
939,2.39e-06
940,9.5e-07
941,9.5e-07
942,9.5e-07
943,9.5e-07
944,9.5e-07
945,9.5e-07
946,9.5e-07
947,9.5e-07
948,9.5e-07
949,9.5e-07
950,9.5e-07
951,9.5e-07
952,9.5e-07
953,9.5e-07
954,9.5e-07
955,9.5e-07
956,9.5e-07
957,9.5e-07
958,9.5e-07
959,9.5e-07
960,9.5e-07
961,9.5e-07
962,9.5e-07
963,9.5e-07
964,9.5e-07
965,9.5e-07
966,9.5e-07
967,9.5e-07
968,9.5e-07
969,9.5e-07
970,9.5e-07
971,9.5e-07
972,9.5e-07
973,9.5e-07
974,9.5e-07
975,1.33e-06
976,1.47e-05
977,2.67e-05
978,1.99e-05
979,6.94e-06
980,9.5e-07
981,9.5e-07
982,9.5e-07
983,9.5e-07
984,9.5e-07
985,9.5e-07
986,9.5e-07
987,9.5e-07
988,9.5e-07
989,9.5e-07
990,9.5e-07
991,9.5e-07
992,9.5e-07
993,9.5e-07
994,7.6e-06
995,1.47e-05
996,8.97e-06
997,1.42e-06
998,9.5e-07
999,9.5e-07
1000,9.5e-07
1001,9.5e-07
1002,9.5e-07
1003,9.5e-07
1004,9.5e-07
1005,9.5e-07
1006,9.5e-07
1007,9.5e-07
1008,9.5e-07
1009,9.5e-07
1010,9.5e-07
1011,9.5e-07
1012,9.5e-07
1013,9.5e-07
1014,9.5e-07
1015,9.5e-07
1016,9.5e-07
1017,9.5e-07
1018,9.5e-07
1019,9.5e-07
1020,9.5e-07
1021,9.5e-07
1022,9.5e-07
1023,9.5e-07
1024,9.5e-07
1025,9.5e-07
1026,9.5e-07
1027,9.5e-07
1028,9.5e-07
1029,9.5e-07
1030,9.5e-07
1031,9.5e-07
1032,9.5e-07
1033,9.5e-07
1034,9.5e-07
1035,9.5e-07
1036,9.5e-07
1037,6.51e-06
1038,1.39e-05
1039,7.65e-06
1040,9.5e-07
1041,9.5e-07
1042,9.5e-07
1043,9.5e-07
1044,9.5e-07
1045,9.5e-07
1046,9.5e-07
1047,9.5e-07
1048,9.5e-07
1049,9.5e-07
1050,9.5e-07
1051,9.5e-07
1052,9.5e-07
1053,9.5e-07
1054,9.5e-07
1055,9.5e-07
1056,9.5e-07
1057,9.5e-07
1058,9.5e-07
1059,9.5e-07
1060,9.5e-07
1061,9.5e-07
1062,9.5e-07
1063,9.5e-07
1064,9.5e-07
1065,9.5e-07
1066,9.5e-07
1067,9.5e-07
1068,9.5e-07
1069,9.5e-07
1070,9.5e-07
1071,9.5e-07
1072,9.5e-07
1073,9.5e-07
1074,1.3e-06
1075,3.87e-06
1076,3.92e-06
1077,2.01e-06
1078,9.5e-07
1079,9.5e-07
1080,9.5e-07
1081,9.5e-07
1082,9.5e-07
1083,9.5e-07
1084,9.5e-07
1085,9.5e-07
1086,9.5e-07
1087,1.14e-06
1088,2.52e-06
1089,3.52e-06
1090,4.42e-06
1091,3.81e-06
1092,2.68e-06
1093,1.49e-06
1094,9.5e-07
1095,9.5e-07
1096,9.5e-07
1097,9.51e-07
1098,9.5e-07
1099,9.5e-07
1100,9.5e-07
1101,9.5e-07
1102,9.5e-07
1103,9.5e-07
1104,9.5e-07
1105,1.68e-06
1106,2.12e-06
1107,3.13e-06
1108,4.7e-06
1109,6.44e-06
1110,7.56e-06
