# name: Chroma Red
# kind: filter
# channel: red
# manufacturer: Chroma
# source: https://gitlab.com/free-astro/siril-spcc-database/-/blob/main/mono_filters/Chroma_RGB.json
# origin: High resolution OEM tabulated data from website
# license: GPL-3.0-or-later
wavelength_nm,value
638,0.985097
639,0.984282
640,0.982356
641,0.983716
642,0.980159
643,0.980044
644,0.975686
645,0.974944
646,0.975087
647,0.973567
648,0.972033
649,0.974201
650,0.974426
651,0.976948
652,0.977665
653,0.978605
654,0.97965
655,0.979895
656,0.982202
657,0.979186
658,0.979241
659,0.979297
660,0.976791
661,0.977887
662,0.976187
663,0.977246
664,0.977078
665,0.976537
666,0.974907
667,0.979269
668,0.979403
669,0.978507
670,0.979592
671,0.979065
672,0.977065
673,0.976843
674,0.976168
675,0.976459
676,0.977136
677,0.978031
678,0.978504
679,0.979292
680,0.980595
681,0.981238
682,0.980618
683,0.979417
684,0.978525
685,0.976144
686,0.978292
687,0.97765
688,0.979777
689,0.975515
690,0.963377
691,0.940715
692,0.897018
693,0.826218
694,0.730095
695,0.622711
696,0.510181
697,0.408718
698,0.321643
699,0.251853
700,0.197929
701,0.155894
702,0.123175
703,0.0990945
704,0.080242
705,0.065485
706,0.0537388
707,0.0442035
708,0.0365129
709,0.0300283
710,0.0246887
711,0.0202145
712,0.0164826
713,0.01338
714,0.0108279
715,0.0087474
716,0.0070613
717,0.00569707
718,0.00464653
719,0.00378583
720,0.00310511
721,0.00257484
722,0.00214779
723,0.00180238
724,0.00153832
725,0.00131008
726,0.00114074
727,0.000994041
728,0.000874249
729,0.000784682
730,0.000697644
731,0.000632765
732,0.000580609
733,0.000533451
734,0.000492612
735,0.000460221
736,0.000423683
737,0.000401902
738,0.000376796
739,0.000357332
740,0.000337668
741,0.000313948
742,0.00028812
743,0.000267836
744,0.000247747
745,0.000225218
746,0.000205121
747,0.000181689
748,0.000161292
749,0.000147736
750,0.000132464
751,0.000117052
752,0.000105821
753,9.21303e-05
754,8.51983e-05
755,7.67908e-05
756,6.97418e-05
757,6.46375e-05
758,5.58177e-05
759,5.47523e-05
760,4.88738e-05
761,4.967e-05
762,4.46429e-05
763,4.21356e-05
764,4.01007e-05
765,3.94875e-05
766,3.8405e-05
767,3.94411e-05
768,3.89437e-05
769,3.8232e-05
770,3.99069e-05
771,3.99256e-05
772,4.19378e-05
773,4.3143e-05
774,4.46088e-05
775,4.57221e-05
776,4.80462e-05
777,5.16703e-05
778,5.31344e-05
779,5.79663e-05
780,6.27999e-05
781,6.55806e-05
782,6.58245e-05
783,6.77952e-05
784,6.85229e-05
785,6.44129e-05
786,6.45447e-05
787,5.67516e-05
788,5.27993e-05
789,4.9324e-05
790,4.44738e-05
791,4.12723e-05
792,3.84419e-05
793,3.40277e-05
794,3.36927e-05
795,2.89527e-05
796,2.78907e-05
797,2.70665e-05
798,2.50526e-05
799,2.39597e-05
800,2.32589e-05
801,2.3333e-05
802,2.24718e-05
803,2.27942e-05
804,2.18142e-05
805,2.67527e-05
806,2.45957e-05
807,2.73e-05
808,3.05265e-05
809,3.11957e-05
810,3.5407e-05
811,4.23735e-05
812,4.70211e-05
813,5.71212e-05
814,7.08038e-05
815,8.45111e-05
816,9.90909e-05
817,0.000121788
818,0.000126946
819,0.000120452
820,0.000109609
821,9.78849e-05
822,7.36732e-05
823,5.76986e-05
824,4.67144e-05
825,3.98622e-05
826,3.29312e-05
827,3.08591e-05
828,2.44252e-05
829,2.17027e-05
830,2.01699e-05
831,1.72912e-05
832,1.56285e-05
833,1.69281e-05
834,1.50685e-05
835,1.67522e-05
836,1.46211e-05
837,1.38911e-05
838,1.69873e-05
839,1.55864e-05
840,1.90158e-05
841,2.19316e-05
842,2.31647e-05
843,2.60147e-05
844,3.16017e-05
845,3.73225e-05
846,5.83318e-05
847,6.99166e-05
848,7.92702e-05
849,7.89195e-05
850,5.5788e-05
851,4.07624e-05
852,2.73558e-05
853,1.7966e-05
854,1.45842e-05
855,1.01543e-05
856,8.1465e-06
857,7.08174e-06
858,4.03995e-06
859,2.07327e-06
860,3.47183e-06
861,3.42881e-06
862,2.4297e-06
863,2.10351e-06
864,2.08029e-06
865,3.85491e-06
866,9.5e-07
867,2.41041e-06
868,3.8025e-06
869,1.82731e-06
870,1.05686e-06
871,2.56922e-06
872,2.20508e-06
873,9.5e-07
874,9.5e-07
875,9.5e-07
876,9.5e-07
877,2.78916e-06
878,9.5e-07
879,2.06401e-06
880,1.12363e-06
881,9.5e-07
882,1.27515e-06
883,1.35536e-06
884,4.24744e-06
885,9.5e-07
886,2.78426e-06
887,1.31117e-06
888,9.5e-07
889,9.5e-07
890,9.5e-07
891,1.62138e-06
892,1.512e-06
893,1.29006e-06
894,9.5e-07
895,3.22529e-06
896,2.17371e-06
897,1.61113e-06
898,1.97009e-06
899,9.5e-07
900,9.5e-07
901,9.5e-07
902,9.77144e-07
903,1.11334e-06
904,9.5e-07
905,2.18136e-06
906,1.44597e-06
907,9.5e-07
908,2.9139e-06
909,1.01546e-06
910,2.32514e-06
911,9.5e-07
912,1.51979e-06
913,1.47835e-06
914,9.5e-07
915,1.97806e-06
916,9.5e-07
917,1.71205e-06
918,1.29587e-06
919,3.63597e-06
920,2.41325e-06
921,1.69344e-06
922,1.22575e-06
923,9.5e-07
