# name: Star, type A0(v)
# kind: white_reference
# channel: 
# manufacturer: A. Pickles (A.J. Pickles, PASP 110,863, 1998)
# source: https://gitlab.com/free-astro/siril-spcc-database/-/blob/main/wb_refs/Star_a0v.json
# origin: https://www.eso.org/sci/facilities/paranal/decommissioned/isaac/tools/lib.html
# license: GPL-3.0-or-later
wavelength_nm,value
304.5,1.05159
305,1.03662
305.5,1.03642
306,1.00597
306.5,0.974454
307,0.956507
307.5,0.972521
308,1.04536
308.5,1.04663
309,1.01376
309.5,1.02799
310,1.01114
310.5,0.982877
311,0.95348
311.5,0.946203
312,0.965026
312.5,1.0131
313,1.05412
313.5,1.00773
314,0.985666
314.5,1.03404
315,1.03831
315.5,1.02404
316,1.0035
316.5,1.02523
317,1.05274
317.5,1.04552
318,0.998782
318.5,1.01468
319,1.07333
319.5,1.07159
320,1.02561
320.5,1.02712
321,1.02881
321.5,1.01181
322,0.989788
322.5,0.97996
323,0.98122
323.5,0.98717
324,0.988567
324.5,0.980252
325,0.976231
325.5,0.988487
326,1.00172
326.5,1.00003
327,0.992324
327.5,0.989331
328,0.984206
328.5,0.971932
329,0.972359
329.5,0.999411
330,1.01843
330.5,0.998059
331,0.968613
331.5,0.96423
332,0.972542
332.5,0.975001
333,0.974833
333.5,0.978138
334,0.980742
334.5,0.977971
335,0.97343
335.5,0.970812
336,0.965897
336.5,0.955103
337,0.945304
337.5,0.942864
338,0.941656
338.5,0.935501
339,0.930504
339.5,0.934256
340,0.947981
340.5,0.968577
341,0.981979
341.5,0.977178
342,0.966353
342.5,0.962162
343,0.955995
343.5,0.939342
344,0.925386
344.5,0.926828
345,0.932775
345.5,0.931227
346,0.929353
346.5,0.93483
347,0.938193
347.5,0.930411
348,0.921333
348.5,0.920843
349,0.920065
349.5,0.910705
350,0.905543
350.5,0.916023
351,0.922815
351.5,0.919272
352,0.916501
352.5,0.917938
353,0.925882
353.5,0.934025
354,0.934882
354.5,0.928635
355,0.922378
355.5,0.919969
356,0.917202
356.5,0.90607
357,0.894498
357.5,0.893153
358,0.892547
358.5,0.887421
359,0.889092
359.5,0.895562
360,0.897085
360.5,0.896206
361,0.883098
361.5,0.881046
362,0.885908
362.5,0.896548
363,0.899074
363.5,0.90141
364,0.903462
364.5,0.900716
365,0.907777
365.5,0.919733
366,0.921648
366.5,0.91967
367,0.917523
367.5,0.90844
368,0.897727
368.5,0.89579
369,0.904367
369.5,0.916081
370,0.920332
370.5,0.942691
371,0.962079
371.5,1.00647
372,1.01592
372.5,1.06686
373,1.07168
373.5,1.02315
374,1.15286
374.5,1.12198
375,1.01411
375.5,1.17645
376,1.30851
376.5,1.20392
377,1.05859
377.5,1.25484
378,1.54744
378.5,1.62936
379,1.42145
379.5,1.13272
380,1.15113
380.5,1.51222
381,1.80852
381.5,1.90682
382,1.84835
382.5,1.60586
383,1.2393
383.5,1.02481
384,1.28841
384.5,1.66527
385,1.96749
385.5,2.13363
386,2.22218
386.5,2.2409
387,2.13104
387.5,1.8926
388,1.56164
388.5,1.1717
389,1.06677
389.5,1.38176
390,1.75719
390.5,2.01589
391,2.21177
391.5,2.31384
392,2.36487
392.5,2.32377
393,2.08637
393.5,2.05626
394,2.21262
394.5,2.21218
395,2.07272
395.5,1.8772
396,1.55922
396.5,1.14335
397,0.985721
397.5,1.27513
398,1.6496
398.5,1.94694
399,2.15571
399.5,2.27232
400,2.34079
400.5,2.3644
401,2.39262
401.5,2.4027
402,2.40621
402.5,2.38591
403,2.36398
403.5,2.36297
404,2.35762
404.5,2.34914
405,2.3566
405.5,2.33783
406,2.30793
406.5,2.257
407,2.18253
407.5,2.09717
408,2.00509
408.5,1.87157
409,1.6421
409.5,1.32783
410,1.07318
410.5,1.11394
411,1.36401
411.5,1.62128
412,1.83132
412.5,1.96855
413,2.06015
413.5,2.15128
414,2.21491
414.5,2.24961
415,2.2682
415.5,2.26945
416,2.26914
416.5,2.26357
417,2.22593
417.5,2.19553
418,2.1812
418.5,2.18156
419,2.19919
419.5,2.20872
420,2.21138
420.5,2.247
421,2.25717
421.5,2.22909
422,2.20193
422.5,2.16755
423,2.15337
423.5,2.15365
424,2.15001
424.5,2.12497
425,2.11402
425.5,2.11539
426,2.10949
426.5,2.11013
427,2.09703
427.5,2.1172
428,2.13655
428.5,2.12638
429,2.08319
429.5,2.03782
430,1.97036
430.5,1.93239
431,1.91104
431.5,1.88185
432,1.81021
432.5,1.6522
433,1.4276
433.5,1.14892
434,0.971719
434.5,1.05399
435,1.26957
435.5,1.50691
436,1.69361
436.5,1.82473
437,1.88927
437.5,1.91523
438,1.91999
438.5,1.91501
439,1.92841
439.5,1.93573
440,1.93514
440.5,1.94184
441,1.94249
441.5,1.92402
442,1.92978
442.5,1.93577
443,1.91679
443.5,1.90854
444,1.90161
444.5,1.90588
445,1.91301
445.5,1.90408
446,1.88647
446.5,1.86754
447,1.85208
447.5,1.84893
448,1.82284
448.5,1.8314
449,1.84585
449.5,1.85529
450,1.85885
450.5,1.86087
451,1.86303
451.5,1.84829
452,1.82641
452.5,1.80991
453,1.79629
453.5,1.80248
454,1.80279
454.5,1.77159
455,1.74762
455.5,1.75456
456,1.76405
456.5,1.75846
457,1.74494
457.5,1.73935
458,1.72182
458.5,1.70247
459,1.71064
459.5,1.72139
460,1.72089
460.5,1.72744
461,1.72223
461.5,1.70824
462,1.7086
462.5,1.69616
463,1.68296
463.5,1.68037
464,1.68165
464.5,1.67787
465,1.68106
465.5,1.67898
466,1.67437
466.5,1.65907
467,1.64399
467.5,1.63696
468,1.64057
468.5,1.65456
469,1.64464
469.5,1.64166
470,1.63785
470.5,1.63687
471,1.62578
471.5,1.6026
472,1.59107
472.5,1.5924
473,1.58328
473.5,1.56899
474,1.56876
474.5,1.57396
475,1.57359
475.5,1.56395
476,1.54359
476.5,1.53635
477,1.53485
477.5,1.53841
478,1.5344
478.5,1.53235
479,1.53666
479.5,1.53265
480,1.50727
480.5,1.49001
481,1.47546
481.5,1.46482
482,1.44688
482.5,1.41437
483,1.38295
483.5,1.34541
484,1.2928
484.5,1.20586
485,1.06635
485.5,0.876355
486,0.740252
486.5,0.799844
487,0.949182
487.5,1.08552
488,1.19902
488.5,1.27446
489,1.32685
489.5,1.36045
490,1.37064
490.5,1.38142
491,1.39031
491.5,1.38738
492,1.36936
492.5,1.37129
493,1.38075
493.5,1.37587
494,1.3892
494.5,1.40309
495,1.39642
495.5,1.3808
496,1.38703
496.5,1.39349
497,1.3934
497.5,1.39373
498,1.37395
498.5,1.35831
499,1.36222
499.5,1.35183
500,1.33684
500.5,1.33748
501,1.33472
501.5,1.31552
502,1.31174
502.5,1.32828
503,1.32683
503.5,1.32465
504,1.32041
504.5,1.32052
505,1.31164
505.5,1.30859
506,1.3159
506.5,1.30789
507,1.30886
507.5,1.29983
508,1.29416
508.5,1.30341
509,1.30624
509.5,1.29505
510,1.28655
510.5,1.29131
511,1.29282
511.5,1.30097
512,1.29276
512.5,1.27849
513,1.27587
513.5,1.27107
514,1.26303
514.5,1.26012
515,1.25258
515.5,1.24248
516,1.2342
516.5,1.204
517,1.18815
517.5,1.20741
518,1.20843
518.5,1.19863
519,1.20353
519.5,1.20365
520,1.19272
520.5,1.18168
521,1.187
521.5,1.19655
522,1.20154
522.5,1.18972
523,1.18282
523.5,1.18122
524,1.17815
524.5,1.17821
525,1.17371
525.5,1.17651
526,1.16555
526.5,1.13823
527,1.12546
527.5,1.12563
528,1.13192
528.5,1.14412
529,1.15773
529.5,1.16064
530,1.15241
530.5,1.14109
531,1.12822
531.5,1.12113
532,1.1241
532.5,1.11597
533,1.10969
533.5,1.1099
534,1.11329
534.5,1.11823
535,1.12756
535.5,1.13035
536,1.11401
536.5,1.09697
537,1.08841
537.5,1.09287
538,1.09664
538.5,1.09928
539,1.09886
539.5,1.08744
540,1.0751
540.5,1.06753
541,1.06942
541.5,1.0727
542,1.07149
542.5,1.06349
543,1.0563
543.5,1.05766
544,1.05837
544.5,1.05868
545,1.05902
545.5,1.05857
546,1.05796
546.5,1.05402
547,1.04741
547.5,1.04251
548,1.04266
548.5,1.04413
549,1.03702
549.5,1.03367
550,1.0315
550.5,1.02296
551,1.01546
551.5,1.02097
552,1.02104
552.5,1.01397
553,1.00826
553.5,1.00931
554,1.0052
554.5,1.00328
555,1.01106
555.5,1.01281
556,1.00936
556.5,1.00114
557,0.995758
557.5,0.995112
558,0.993655
558.5,0.985399
559,0.980309
559.5,0.97151
560,0.969788
560.5,0.971245
561,0.969932
561.5,0.96135
562,0.961391
562.5,0.964294
563,0.963931
563.5,0.964918
564,0.964163
564.5,0.959639
565,0.952994
565.5,0.944186
566,0.934322
566.5,0.935654
567,0.940013
567.5,0.940889
568,0.932962
568.5,0.925541
569,0.926619
569.5,0.922722
570,0.919115
570.5,0.918732
571,0.922994
571.5,0.927025
572,0.923747
572.5,0.920432
573,0.916399
573.5,0.912506
574,0.907463
574.5,0.901393
575,0.896856
575.5,0.896227
576,0.902244
576.5,0.899645
577,0.891126
577.5,0.883296
578,0.874814
578.5,0.875782
579,0.87635
579.5,0.868799
580,0.867793
580.5,0.871261
581,0.868453
581.5,0.866922
582,0.870531
582.5,0.874054
583,0.877312
583.5,0.873676
584,0.868309
584.5,0.863822
585,0.863795
585.5,0.860255
586,0.864186
586.5,0.861657
587,0.855994
587.5,0.849204
588,0.840569
588.5,0.82301
589,0.808472
589.5,0.809661
590,0.82773
590.5,0.830761
591,0.826676
591.5,0.826644
592,0.825769
592.5,0.821208
593,0.819709
593.5,0.819495
594,0.814234
594.5,0.807174
595,0.804822
595.5,0.804437
596,0.80284
596.5,0.804999
597,0.802897
597.5,0.799626
598,0.797863
598.5,0.797071
599,0.792456
599.5,0.794637
600,0.794601
600.5,0.791093
601,0.788428
601.5,0.785948
602,0.782421
602.5,0.781103
603,0.779333
603.5,0.778514
604,0.77516
604.5,0.776237
605,0.773777
605.5,0.771288
606,0.770566
606.5,0.768194
607,0.768426
607.5,0.763557
608,0.757481
608.5,0.755058
609,0.755177
609.5,0.754559
610,0.752717
610.5,0.748703
611,0.748352
611.5,0.749442
612,0.747081
612.5,0.745749
613,0.746761
613.5,0.744312
614,0.738706
614.5,0.732324
615,0.727165
615.5,0.721943
616,0.720105
616.5,0.725232
617,0.724474
617.5,0.728876
618,0.726868
618.5,0.722772
619,0.724229
619.5,0.730074
620,0.726416
620.5,0.719998
621,0.716323
621.5,0.713357
622,0.708544
622.5,0.704178
623,0.701025
623.5,0.700081
624,0.698933
624.5,0.698172
625,0.698888
625.5,0.701625
626,0.700791
626.5,0.694674
627,0.687126
627.5,0.676533
628,0.665254
628.5,0.674913
629,0.680504
629.5,0.680416
630,0.676011
630.5,0.673755
631,0.672402
631.5,0.669672
632,0.671742
632.5,0.675309
633,0.672874
633.5,0.671399
634,0.669285
634.5,0.662524
635,0.66075
635.5,0.665366
636,0.666667
636.5,0.664504
637,0.659935
637.5,0.660673
638,0.661222
638.5,0.657684
639,0.654948
639.5,0.655631
640,0.656793
640.5,0.654182
641,0.650239
641.5,0.648577
642,0.646361
642.5,0.648377
643,0.646862
643.5,0.647049
644,0.647712
644.5,0.641928
645,0.637801
645.5,0.633519
646,0.632811
646.5,0.63375
647,0.631497
647.5,0.6264
648,0.623332
648.5,0.62346
649,0.618315
649.5,0.613227
650,0.61724
650.5,0.618455
651,0.612423
651.5,0.604327
652,0.599741
652.5,0.593783
653,0.585786
653.5,0.577994
654,0.559423
654.5,0.530566
655,0.49482
655.5,0.445639
656,0.387141
656.5,0.383494
657,0.440645
657.5,0.490634
658,0.526743
658.5,0.55045
659,0.567959
659.5,0.576827
660,0.58157
660.5,0.582938
661,0.585495
661.5,0.589771
662,0.588803
662.5,0.590842
